trial_number,state,kernel,gamma,C,mse,rmse,mae
145,COMPLETE,rbf,0.04345941752834956,6.338210376486794,0.052104468717109664,0.22826403290292946,0.15274712087484102
146,COMPLETE,rbf,0.04064895783938859,6.683636427494326,0.052709510328730794,0.22958551855186946,0.1523932438905551
147,COMPLETE,rbf,0.04605111802055344,6.074077578047617,0.051724846301304306,0.22743097040927454,0.1529930458487861
148,COMPLETE,rbf,0.025422073320489257,6.05597222080672,0.06451480484006879,0.2539976473120741,0.15916584038881607
149,COMPLETE,linear,0.03047321513279873,3.3154015787002056,0.5243359057738036,0.7241104237433705,0.3831880338609608
150,COMPLETE,rbf,0.045364227657436564,4.495817573668181,0.05291702547395998,0.23003700892239054,0.154859736755599
151,COMPLETE,rbf,0.03421588947324403,6.250673564781208,0.05679090371250063,0.238308421404911,0.1546800902511381
152,COMPLETE,rbf,0.0393923303006782,7.993561514954535,0.053024246927259114,0.23026994360371722,0.15165525491170118
153,COMPLETE,rbf,0.04794127485503984,9.065663015110294,0.05180308341074716,0.2276029072985386,0.15149374404446297
154,COMPLETE,rbf,0.045939921168395126,9.298928241878698,0.05190316730897911,0.22782266636350984,0.15117500952555646
155,COMPLETE,rbf,0.06608579043036814,9.400771217301108,0.054037987957982085,0.2324607234738421,0.15562813518652865
156,COMPLETE,rbf,0.045765587017487154,2.3809545965886736,0.05854257288045741,0.24195572504170554,0.16388181949056005
157,COMPLETE,rbf,0.03584410105176223,3.9806073594751368,0.05793938215710533,0.24070600772956485,0.1582277420416966
158,COMPLETE,rbf,0.05994036402969468,5.253987944672094,0.05249793757618033,0.22912428412584365,0.15531088915725538
159,COMPLETE,poly,0.04754979050610853,9.115575742586522,0.2894257127023236,0.5379830041017314,0.2351586812243729
160,COMPLETE,rbf,0.07007667461506766,6.925018845472179,0.055375884965178826,0.2353208128601863,0.1579356389769655
161,COMPLETE,rbf,0.043260341510039144,11.089512939218956,0.05265696475596597,0.2294710542878251,0.15049507854339514
162,COMPLETE,rbf,0.0013914031929662444,5.825819451131837,0.3127180429399079,0.5592119839022657,0.40327528393192447
163,COMPLETE,rbf,0.036498637096603774,7.350114026458431,0.054234330384326,0.23288265367846958,0.15209872711014194
164,COMPLETE,rbf,0.04715584809563471,4.479924814962017,0.052451114987131814,0.22902208405988234,0.15466963379628768
165,COMPLETE,rbf,0.058995199790768824,8.733853780307255,0.052408239751585005,0.22892845989868757,0.15357922443060845
166,COMPLETE,rbf,0.028810299539952882,3.432818460192144,0.06522816059171165,0.25539804343751665,0.16612716586018414
167,COMPLETE,rbf,0.040956195595860855,5.290668520979144,0.05360236435394595,0.23152184422629746,0.15393494354793583
168,COMPLETE,rbf,0.04857800150382837,10.661760392926437,0.05226607659539815,0.22861775214404972,0.15154114470565375
169,COMPLETE,rbf,0.05862481047243948,6.631789425703592,0.05244307257802499,0.2290045252348193,0.15432889823903037
170,COMPLETE,rbf,0.06798357754785431,7.721378071313803,0.05460527905385028,0.23367772477035606,0.15657993961046668
171,COMPLETE,rbf,0.05347537519691044,11.444024533293671,0.0518940779930992,0.22780271726452078,0.15197019837014947
172,COMPLETE,rbf,0.04556248513766168,12.449790398537283,0.05279451222632118,0.22977056431649634,0.15100003615548277
173,COMPLETE,rbf,0.03818518692751239,9.223750617160542,0.05344371692969346,0.23117897164252085,0.151024419332884
174,COMPLETE,rbf,0.0553373847014936,6.080246088285848,0.05172343183218704,0.22742786072112414,0.1536333431980476
175,COMPLETE,rbf,0.055606984304058873,4.8932013313291325,0.05184053333910554,0.22768516275573503,0.15484647021878872
176,COMPLETE,rbf,0.07306665425995845,11.235235342707314,0.05672833989454894,0.2381771187468455,0.15918942528446167
177,COMPLETE,rbf,0.057454689902992115,5.287969142768964,0.0520194963905076,0.22807782967773874,0.15479756475832718
178,COMPLETE,rbf,0.06091644745353644,5.003891330380464,0.052706848979249356,0.229579722491446,0.15576430517246942
179,COMPLETE,rbf,0.08484147143338587,7.842404922650709,0.06161777478412487,0.24822927866012273,0.16646741331332468
180,COMPLETE,linear,0.05049320841022808,5.764248309678846,0.5886177157736878,0.767214256758624,0.39888238458154407
181,COMPLETE,rbf,0.05460991362081772,9.532811842270098,0.0519858875495186,0.22800413932540478,0.15249010934149412
182,COMPLETE,rbf,0.06452991381245533,9.34781853979353,0.05355183071161432,0.2314126848545998,0.15508105912263256
183,COMPLETE,rbf,0.05541238697805287,7.033223671127809,0.05188133095038039,0.2277747372962603,0.15321329534060282
184,COMPLETE,rbf,0.04977355299141847,7.103796587125707,0.05144880884451161,0.22682329872504634,0.15247431227020278
185,COMPLETE,rbf,0.011766440021998907,7.226456510660457,0.09162921156616603,0.3027031740272408,0.18851482799754804
186,COMPLETE,rbf,0.04176913843418153,6.494192074372813,0.052449525816114416,0.22901861456247266,0.1525754471631132
187,COMPLETE,rbf,0.04818762303187906,7.75987150668743,0.05152587058580878,0.22699310691254213,0.15200116634648883
188,COMPLETE,rbf,0.03305684154379626,3.9740053978377405,0.060277252388990794,0.24551426107049423,0.15961833321251379
189,COMPLETE,rbf,0.07620555612994934,7.996358732717138,0.0577324855848773,0.24027585310404642,0.1609479561931462
190,COMPLETE,rbf,0.04686103144964285,4.7217415675441865,0.052229134749656625,0.22853694394923685,0.1542760790050143
191,COMPLETE,rbf,0.05050892011770322,13.111369326455568,0.052023351097879554,0.2280862799422174,0.15142343992278004
192,COMPLETE,rbf,0.03866758543674652,6.612312000476401,0.05347623681143134,0.231249295807428,0.15244541449630228
