trial_number,state,kernel,gamma,C,mse,rmse,mae
113,COMPLETE,rbf,0.01110194417173868,47.59786191347377,0.0693464308687553,0.26333710499805246,0.19005941647790003
114,COMPLETE,rbf,0.017500893059636247,59.071628697740394,0.06906832736940967,0.2628085374743554,0.18836777635470894
115,COMPLETE,rbf,0.013083560682219067,72.6216708198019,0.0675659557035263,0.2599345219541381,0.18820044951609705
116,COMPLETE,rbf,0.01513206539994054,78.04522939147985,0.06863799690064029,0.2619885434530302,0.1884001093896391
117,COMPLETE,rbf,0.008253996584497379,67.67597768613841,0.0708123380160257,0.2661058774548689,0.19160234404818635
118,COMPLETE,rbf,0.01940120508678778,99.74141096120957,0.07429545119339283,0.272571919304599,0.19366091326053028
119,COMPLETE,rbf,0.010817455354742747,36.506853399514746,0.07081130394709366,0.26610393448255076,0.19133647627786185
120,COMPLETE,rbf,0.023890045339525212,83.1820202627851,0.07627055109261578,0.276171235092679,0.19406511719645025
121,COMPLETE,rbf,0.013740672392242878,44.74785028176198,0.06810418160000647,0.2609677788540311,0.18879748672069163
122,COMPLETE,rbf,0.015310992928656335,57.30060078939803,0.06785546348288565,0.260490812665026,0.18791387678670834
123,COMPLETE,rbf,0.017199043706995102,55.239018899157195,0.06858373540207179,0.26188496597183997,0.18794393620334557
124,COMPLETE,rbf,0.01229575312499185,66.30569998127802,0.06777606831621323,0.2603383727309772,0.1888049174568121
125,COMPLETE,rbf,0.009590695030036433,65.29203603660532,0.06948348455394251,0.2635972013393589,0.19056589801187568
126,COMPLETE,rbf,0.012395967129611636,81.04969298410666,0.06758261008571605,0.25996655570614474,0.18833526933600422
127,COMPLETE,linear,0.005984774515181606,83.7529748854659,0.24086840709386964,0.4907834625309513,0.3573376224443336
128,COMPLETE,rbf,0.011531178017431934,72.32977120045244,0.06779798269719817,0.2603804575946478,0.18901018817533
129,COMPLETE,rbf,0.015560595998294506,59.756380512932054,0.06808767472701512,0.26093615067103126,0.18787633103895707
130,COMPLETE,rbf,0.0212568569569935,1.2348832974401933,0.12315815252915528,0.35093895840894507,0.2436232695515861
131,COMPLETE,rbf,0.011801564479817672,74.60160788729377,0.06777289175239225,0.26033227182274626,0.1889072591106868
132,COMPLETE,rbf,0.007466529750727813,77.4122465794139,0.07134495431567674,0.2671047628097948,0.19249443515131395
133,COMPLETE,rbf,0.011902002331605375,72.6122435801115,0.06776201155872222,0.2603113742400094,0.18887623694250283
134,COMPLETE,rbf,0.012604124579051417,65.60343989624704,0.06772585204181834,0.2602419106174452,0.18866872180947838
135,COMPLETE,rbf,0.0181767219772817,66.81861592682976,0.07045352113771187,0.26543082175533395,0.1897921757018445
136,COMPLETE,rbf,0.011824319778003264,60.67364224398877,0.0680002929765993,0.2607686579644864,0.1889851977358055
137,COMPLETE,poly,0.015299225635882563,37.99414845305608,0.07993503144717004,0.2827278398870017,0.2055022915630939
138,COMPLETE,rbf,0.01193596089983834,29.944771630686546,0.07069719853221479,0.2658894479519915,0.19115486014435226
139,COMPLETE,rbf,0.008775690336090613,71.01240406197843,0.07004557843676715,0.2646612522390974,0.19103355337881842
140,COMPLETE,rbf,0.00015336627898794258,99.32398894097125,0.22876078883154258,0.4782894404349134,0.35192963649796516
141,COMPLETE,rbf,0.011599072077812309,58.18531681987766,0.06816831288321787,0.2610906219748574,0.1891157894522582
142,COMPLETE,rbf,0.012691332231161891,53.147986339747135,0.06802682085426505,0.2608195177786069,0.18889866764186053
143,COMPLETE,rbf,0.015566620614650428,67.41323718234764,0.06841049073665649,0.2615539920105531,0.18811484571055714
144,COMPLETE,rbf,0.010801132084709677,83.62129625643863,0.06780233351581862,0.26038881219403154,0.18919544700624114
145,COMPLETE,rbf,0.018981047197786614,83.05293795577148,0.07266787208531876,0.2695697907505935,0.19170988867391317
146,COMPLETE,rbf,0.009053293962470623,43.55914151035555,0.07204767311052297,0.2684169761965941,0.1933139222185111
147,COMPLETE,rbf,0.010622791524117735,98.44643693552563,0.0677406640207966,0.2602703671584543,0.18903362639060983
148,COMPLETE,rbf,0.014466123277585551,76.36314276560036,0.06831245431029301,0.2613665133682833,0.18822548899649374
149,COMPLETE,rbf,0.010602096050258232,49.66217178793075,0.069611968920717,0.26384080222876255,0.19034962554498294
150,COMPLETE,rbf,0.025537772488943178,58.14280490789004,0.0751065817132204,0.2740558003641237,0.19261727274833443
151,COMPLETE,rbf,0.01267970273889993,91.83275936185444,0.06800157094960965,0.2607711083490839,0.1885012676742411
152,COMPLETE,rbf,0.007388145049639872,73.90384639759668,0.07181400210217422,0.26798134655638667,0.19315308719783733
153,COMPLETE,rbf,0.010287063934494665,99.21486402832542,0.06782556353025637,0.26043341477286736,0.1893517228118189
154,COMPLETE,rbf,0.01699007790068991,98.00173325167445,0.0716600636176405,0.2676939738164468,0.19133136393765612
155,COMPLETE,rbf,0.01151559644560691,68.37117285684555,0.06783750115702783,0.2604563325339352,0.18899683316983884
156,COMPLETE,rbf,0.010927403987442156,75.92720924910408,0.0678560391264589,0.26049191758374945,0.1891123172026417
157,COMPLETE,linear,0.00826011271321239,71.8009648717972,0.24001276568247168,0.4899109773035012,0.35713337944561463
158,COMPLETE,rbf,0.012294597660990645,87.41137975229827,0.06757295772092128,0.2599479904152392,0.18828056548895994
159,COMPLETE,rbf,0.01333600454568493,98.99864632985755,0.06855796302780226,0.26183575582376495,0.1888051344383862
160,COMPLETE,rbf,0.00978918060358407,83.07350191271867,0.06824971077440556,0.26124645600353236,0.1896273642702565
161,COMPLETE,rbf,0.011749054969089736,62.766912235227096,0.06795134827945148,0.26067479410071753,0.18898356524142781
162,COMPLETE,rbf,0.01041516366052127,49.048298020250115,0.06979629093110357,0.26418987666279636,0.1904501841429231
163,COMPLETE,rbf,0.01337614327835753,70.01221019654099,0.06758126886546653,0.2599639760918165,0.18814908147452994
164,COMPLETE,rbf,0.014104752270950477,84.05732103262825,0.06841767840631681,0.26156773196691674,0.18842318875354552
165,COMPLETE,rbf,0.01665652954218247,53.74564970982483,0.06827899940632585,0.2613025055492692,0.18780931405815052
166,COMPLETE,rbf,0.008858612176353631,38.961145380602346,0.0731153253058095,0.2703984565521954,0.19459695651627512
167,COMPLETE,poly,0.020873949049357042,66.07786907666788,0.0827419754983939,0.2876490491873629,0.20472828119754585
168,COMPLETE,rbf,0.012878832024141118,84.46265187586894,0.06775752523293305,0.2603027568677156,0.18826920887250845
169,COMPLETE,rbf,0.013034692147978826,42.505324945913635,0.06844446567877786,0.2616189321872136,0.1890321657973867
170,COMPLETE,rbf,0.018254016121775494,82.84875146463362,0.07182823362402461,0.2680078984358943,0.1911530603438482
171,COMPLETE,rbf,0.014336229331018347,86.77637060665316,0.06860354131482507,0.261922777388346,0.1885139350311675
172,COMPLETE,rbf,0.010836482011894567,70.20881476577397,0.06803319187106949,0.2608317309513348,0.18920898405437359
173,COMPLETE,rbf,0.012128176824267272,98.4615802182862,0.06787313499423556,0.26052473010107036,0.18855678169080653
174,COMPLETE,rbf,0.01525723699566863,59.110910165708745,0.06792244036663606,0.2606193399704559,0.18792125624465378
175,COMPLETE,rbf,0.008840643020851472,52.47288087044123,0.07134065386100265,0.26709671256120443,0.19227171753176225
176,COMPLETE,rbf,0.012514941061112535,73.25408812189572,0.06763471068336481,0.26006674274763547,0.18847045515988917
177,COMPLETE,rbf,0.01337728283114691,68.78314087104117,0.06757231677720382,0.25994675758163216,0.18816026103732605
178,COMPLETE,rbf,0.016586463823792117,61.973710701917966,0.06860927360160851,0.26193371986364894,0.1880910159646866
179,COMPLETE,rbf,0.013529569081233157,47.88189684432981,0.06801173600729099,0.26079059800401355,0.18873380935169604
180,COMPLETE,rbf,0.021618957843292645,35.015059716290075,0.06947366135881418,0.26357856771523397,0.18787263486924294
181,COMPLETE,rbf,0.011924901958535225,74.00417067571412,0.06774249779461897,0.26027388995944056,0.18881829978903772
182,COMPLETE,rbf,0.01259082219818137,70.99358994372814,0.06763258557999671,0.2600626570271032,0.18847459733569807
183,COMPLETE,rbf,0.01269014555571565,63.40560186154789,0.06774963606857431,0.2602876026025333,0.18869251909441564
184,COMPLETE,rbf,0.01447604262573386,57.24233465963359,0.06757182978989293,0.25994582087406776,0.18804658667435556
185,COMPLETE,rbf,0.014898110245059657,52.742589421141496,0.06756220080840847,0.25992729908266365,0.18802341100385625
186,COMPLETE,rbf,0.01719779711200566,52.554245309789,0.06841672255895628,0.26156590480977504,0.18778082265624965
187,COMPLETE,rbf,0.014983570227951135,41.04439470221396,0.06801702221538657,0.2608007327738681,0.18857728353580766
188,COMPLETE,linear,0.014239893745966558,50.17614821302168,0.2410529536653935,0.4909714387470961,0.35718991576973674
189,COMPLETE,rbf,0.020150948471097052,55.288463496192165,0.07103816804571063,0.26652986332812806,0.18975904274804373
190,COMPLETE,rbf,0.01902372584702854,64.59056600426459,0.07102732526524456,0.2665095219035233,0.19014092449202322
191,COMPLETE,rbf,0.0130381900623179,77.58990937459643,0.06757376565253509,0.2599495444360984,0.18815360656867205
192,COMPLETE,rbf,0.013252261739029879,81.66674227119083,0.06789893087303206,0.2605742329414635,0.18826433979484597
193,COMPLETE,rbf,0.01572868467324906,62.9256635368419,0.068289744533321,0.2613230654445202,0.18799078373137748
194,COMPLETE,rbf,0.01392305860919977,45.405440230816936,0.06804198234183668,0.2608485812532564,0.18873731160954577
195,COMPLETE,rbf,0.01716723889026189,59.550301623939724,0.06882917162548217,0.26235314296856094,0.18819259242807176
196,COMPLETE,rbf,0.013125956847937163,81.87240455764686,0.06781547295158293,0.26041404138713975,0.18823379433448775
197,COMPLETE,rbf,0.009727839454546364,99.86194770909698,0.06785729401538909,0.2604943262633355,0.1893811186296658
198,COMPLETE,rbf,0.015768934845060714,72.31889634851777,0.0687403489005498,0.2621838074720668,0.1883829051162316
199,COMPLETE,poly,0.012723389315518143,0.07316806614710317,0.500404286643737,0.7073925972497429,0.5411376963864604
200,COMPLETE,rbf,0.018957727323790224,56.354140245225295,0.0700888218102034,0.264742935335777,0.18912481692807845
201,COMPLETE,rbf,0.011861219490966928,72.8733298170058,0.06776523442602321,0.2603175645745465,0.18889225838695486
202,COMPLETE,rbf,0.01453374131593669,83.64069906406355,0.06858631833865085,0.26188989735889173,0.18845053674219758
