trial_number,l1_smooth,dropout_rate,lr_max,n_epoch,num_layers,num_resblocks,num_units_layer_0,num_units_layer_1,num_units_layer_2,num_units_layer_3,num_units_layer_4,use_batchnorm,use_dropout,use_resblocks,mae,mse,rmse,state
317,0.06282461434602737,0.6347179312376267,0.006726077519381591,266,2,,224,171.0,,,,True,False,False,0.23450621962547302,0.13167093694210052,0.3628649115562439,COMPLETE
318,0.0618591234087944,0.6670840716587437,0.0028669391137848554,299,2,,256,57.0,,,,True,False,False,0.237162783741951,0.1299079805612564,0.36042749881744385,COMPLETE
319,0.07127959281206131,0.5606282248653173,0.004046586444003573,244,2,,235,158.0,,,,True,False,False,0.2535027265548706,0.15175949037075043,0.3895632028579712,COMPLETE
320,0.0657414048910141,0.62710186729313,0.005430234290931311,278,2,,217,18.0,,,,True,False,False,0.24322816729545593,0.1368192583322525,0.36989086866378784,COMPLETE
321,0.06881500780582428,0.7347871267262416,0.007434852283343421,256,2,,194,189.0,,,,False,False,False,0.24838298559188843,0.15003663301467896,0.38734564185142517,COMPLETE
322,0.13263827562332153,0.3018088825786768,8.199452846949588e-05,63,2,,242,17.0,,,,True,False,False,0.3983071744441986,0.2789974808692932,0.5282021164894104,COMPLETE
323,0.40970203280448914,0.7537826370297616,0.006469381175442954,300,2,,208,48.0,,,,True,True,False,0.8118161559104919,0.9132837057113647,0.9556587338447571,COMPLETE
324,0.09712611138820648,0.6513696384870263,0.007773213018035148,236,2,5.0,162,19.0,,,,True,False,True,0.2968393862247467,0.2052985578775406,0.4530988335609436,COMPLETE
325,0.06571663171052933,0.7055538123109287,0.004935034183168263,277,2,,229,20.0,,,,True,False,False,0.24921242892742157,0.13928470015525818,0.3732086718082428,COMPLETE
326,0.0640253946185112,0.6743042490884722,0.006195970950529948,262,2,,216,21.0,,,,True,False,False,0.2435576617717743,0.13255645334720612,0.36408302187919617,COMPLETE
327,0.06249216943979263,0.7221042490415943,0.008408708804322478,210,2,,197,18.0,,,,True,False,False,0.23985815048217773,0.12825606763362885,0.3581285774707794,COMPLETE
328,0.06615819036960602,0.6934088896948236,0.00591158145723366,280,2,,256,202.0,,,,True,False,False,0.2414654791355133,0.1378145068883896,0.371233731508255,COMPLETE
329,0.06258553266525269,0.6618495762194576,0.007409215843240138,249,2,,239,19.0,,,,True,False,False,0.2399216741323471,0.1312599778175354,0.3622981607913971,COMPLETE
330,0.062053319066762924,0.7038954950203516,0.008698101601182087,283,2,,181,26.0,,,,True,False,False,0.2392730414867401,0.1297534704208374,0.360213041305542,COMPLETE
331,0.06186524033546448,0.6450323444093958,0.004188431822090479,300,2,,224,172.0,,,,True,False,False,0.23825642466545105,0.12840169668197632,0.3583318293094635,COMPLETE
332,0.07500441372394562,0.6743334120549092,0.006533510413819926,265,1,,210,,,,,True,False,False,0.2605037987232208,0.1635289192199707,0.40438708662986755,COMPLETE
333,0.06556975841522217,0.6182765611532713,0.009878633506182686,228,2,,231,18.0,,,,True,False,False,0.2451157420873642,0.1368853598833084,0.36998024582862854,COMPLETE
334,0.07444888353347778,0.7791081448806614,0.005078934068369665,97,2,,198,225.0,,,,True,False,False,0.2645675837993622,0.15798896551132202,0.39747822284698486,COMPLETE
335,0.06019696220755577,0.6600353762719889,0.007846622229917236,248,2,,242,22.0,,,,True,False,False,0.23591895401477814,0.12746845185756683,0.35702723264694214,COMPLETE
336,0.06752412766218185,0.6595714968421329,0.009982800760830184,240,2,,245,23.0,,,,True,False,False,0.2437208592891693,0.14529211819171906,0.3811720311641693,COMPLETE
337,0.06515145301818848,0.6829992509212867,0.007894930383488022,220,2,,218,22.0,,,,True,False,False,0.24316370487213135,0.1380738466978073,0.37158289551734924,COMPLETE
338,0.05987708643078804,0.6934957544178276,0.008252427175495843,250,2,,244,21.0,,,,True,False,False,0.23683978617191315,0.12555161118507385,0.3543326258659363,COMPLETE
339,0.062480516731739044,0.6951751417101439,0.008392067041517813,246,2,,244,21.0,,,,True,False,False,0.2426142692565918,0.13117250800132751,0.36217743158340454,COMPLETE
340,0.06255447864532471,0.6692055012607139,0.007590644528461624,265,2,,244,20.0,,,,False,False,False,0.24671559035778046,0.12959706783294678,0.35999593138694763,COMPLETE
341,0.06550536304712296,0.6839496936280989,0.008302408991566243,300,2,,256,22.0,,,,True,False,False,0.24202236533164978,0.13644002377986908,0.36937788128852844,COMPLETE
342,0.06171432510018349,0.709378093160399,0.009871412432082838,233,2,,205,17.0,,,,True,False,False,0.23969721794128418,0.12776488065719604,0.35744214057922363,COMPLETE
343,0.3683904707431793,0.6583601202155829,0.007158855779014948,256,2,,184,19.0,,,,True,True,False,0.7582667469978333,0.8089649081230164,0.8994247317314148,COMPLETE
344,0.06617587059736252,0.6749892261300681,0.00827323233468137,279,2,,225,21.0,,,,True,False,False,0.246290385723114,0.13841602206230164,0.37204304337501526,COMPLETE
345,0.10758804529905319,0.6942423664060489,0.006897313560318385,24,2,4.0,211,16.0,,,,True,False,True,0.3480384349822998,0.22629767656326294,0.4757075905799866,COMPLETE
346,0.08275500684976578,0.6486341545346266,0.0005992743127991784,208,2,,171,20.0,,,,True,False,False,0.28629162907600403,0.17416945099830627,0.4173361361026764,COMPLETE
347,0.06427975744009018,0.6740115916155947,0.005703263795513281,270,2,,256,77.0,,,,True,False,False,0.23760715126991272,0.13251057267189026,0.3640199899673462,COMPLETE
348,0.06305022537708282,0.6897482429734444,0.008654106233619062,248,2,,194,17.0,,,,True,False,False,0.24016563594341278,0.13238203525543213,0.3638434112071991,COMPLETE
349,0.058261506259441376,0.7043784221644247,0.006989898750270461,284,2,,233,19.0,,,,True,False,False,0.2336585372686386,0.12069188803434372,0.34740737080574036,COMPLETE
350,0.06936515867710114,0.7059379167324428,0.0050549873741977756,283,1,,233,,,,,True,False,False,0.2493956983089447,0.14696945250034332,0.3833659589290619,COMPLETE
351,0.06054951250553131,0.7225006944188961,0.0065174400432680725,281,2,,243,19.0,,,,True,False,False,0.23389506340026855,0.12808066606521606,0.3578835725784302,COMPLETE
352,0.0644906684756279,0.7244936320551317,0.005683044321158516,300,2,,243,19.0,,,,True,False,False,0.24069024622440338,0.13768471777439117,0.37105894088745117,COMPLETE
353,0.0732768103480339,0.7165549899936818,0.0034254433224792523,277,2,,235,35.0,,,,True,False,False,0.2566654682159424,0.15498176217079163,0.3936772048473358,COMPLETE
354,0.06305070966482162,0.7346283550458018,0.004549265916090277,284,2,,226,19.0,,,,True,False,False,0.24024899303913116,0.13090652227401733,0.36181002855300903,COMPLETE
355,0.0966532975435257,0.7059805783828091,0.00648683011128711,44,2,,244,18.0,,,,True,False,False,0.3145524859428406,0.20889435708522797,0.4570496380329132,COMPLETE
356,0.08401530236005783,0.7175454245533105,0.006797356221843106,80,2,,256,20.0,,,,True,False,False,0.2869096100330353,0.1785515695810318,0.4225536584854126,COMPLETE
357,0.09028369188308716,0.740694819982103,0.006014321603719898,121,2,,41,18.0,,,,True,False,False,0.2983523905277252,0.19591662287712097,0.4426247179508209,COMPLETE
358,0.09476916491985321,0.6845989213808188,0.007294902961656464,36,2,,75,21.0,,,,True,False,False,0.3164397180080414,0.20222711563110352,0.44969668984413147,COMPLETE
359,0.06501984596252441,0.7261651276170089,0.0051048159594390356,300,2,,224,19.0,,,,True,False,False,0.2443455457687378,0.13543333113193512,0.3680126965045929,COMPLETE
360,0.08732504397630692,0.6959052379336723,0.000816829601359554,264,3,,242,17.0,24.0,,,False,False,False,0.29074856638908386,0.18560172617435455,0.4308151602745056,COMPLETE
361,0.06245172768831253,0.6422390980310497,0.00849408439475412,267,2,,221,21.0,,,,True,False,False,0.23503218591213226,0.1352216899394989,0.36772504448890686,COMPLETE
362,0.062443818897008896,0.6740562804940481,0.005820926394968779,279,2,,234,23.0,,,,True,False,False,0.23611751198768616,0.13058261573314667,0.36136215925216675,COMPLETE
363,0.3902032673358917,0.712657740164107,0.007412780832771959,300,2,,216,22.0,,,,True,True,False,0.7866471409797668,0.8638445734977722,0.9294323921203613,COMPLETE
364,0.06769624352455139,0.6607810432434261,0.004154664027242065,260,2,,240,16.0,,,,True,False,False,0.24414555728435516,0.14637939631938934,0.38259559869766235,COMPLETE
365,0.0735926553606987,0.6845139728137698,0.006699886304150175,300,2,1.0,256,20.0,,,,True,False,True,0.2578844130039215,0.15833990275859833,0.3979194462299347,COMPLETE
366,0.06584614515304565,0.7462808993946901,0.009788420975131822,282,2,,229,18.0,,,,True,False,False,0.24512800574302673,0.13676577806472778,0.3698185384273529,COMPLETE
367,0.10287751257419586,0.7014425409087119,0.008350751961991754,264,2,,17,19.0,,,,True,False,False,0.31626325845718384,0.22372722625732422,0.47299814224243164,COMPLETE
368,0.06482977420091629,0.667422890565245,0.005123318414008227,275,2,,214,20.0,,,,True,False,False,0.24800430238246918,0.1325940042734146,0.3641345798969269,COMPLETE
369,0.06300286948680878,0.6913647628755882,0.006686228706145866,256,2,,245,21.0,,,,True,False,False,0.24126720428466797,0.132638081908226,0.3641951382160187,COMPLETE
370,0.43462440371513367,0.6416523794783131,2.3317754428384677e-06,300,2,,235,17.0,,,,True,False,False,0.808546245098114,1.0741779804229736,1.0364255905151367,COMPLETE
371,0.0646127462387085,0.3942114930988151,0.009933774623656867,282,2,,223,24.0,,,,True,False,False,0.24190115928649902,0.1337907314300537,0.36577412486076355,COMPLETE
372,0.06314707547426224,0.717935461251411,0.007517050794419723,250,2,,256,18.0,,,,True,False,False,0.2392449826002121,0.13129973411560059,0.36235305666923523,COMPLETE
373,0.06118699908256531,0.6532892941021647,0.005784843060396166,283,2,,208,20.0,,,,True,False,False,0.2341623306274414,0.12803120911121368,0.3578144311904907,COMPLETE
374,0.0718911737203598,0.6777320254587752,0.0023734935290067633,265,2,,225,22.0,,,,True,False,False,0.25462737679481506,0.15189619362354279,0.38973861932754517,COMPLETE
375,0.061755940318107605,0.7036316578481838,0.004635527962851681,283,2,,242,16.0,,,,True,False,False,0.23845018446445465,0.12730419635772705,0.35679712891578674,COMPLETE
376,0.061483658850193024,0.6713422978252546,0.008210948703301421,300,2,,209,18.0,,,,True,False,False,0.23455820977687836,0.13037115335464478,0.3610694408416748,COMPLETE
377,0.06516671925783157,0.6869812605750738,0.006173787479088458,252,2,,232,19.0,,,,True,False,False,0.24301180243492126,0.13650813698768616,0.36947008967399597,COMPLETE
378,0.05928632244467735,0.47890776815459846,0.008507216275496466,267,2,,222,23.0,,,,True,False,False,0.23510579764842987,0.12328924238681793,0.35112568736076355,COMPLETE
379,0.07673720270395279,0.5509740633445186,0.008333790423785774,273,2,,245,23.0,,,,False,False,False,0.26601365208625793,0.1574801504611969,0.39683768153190613,COMPLETE
380,0.06237680837512016,0.3086188112684184,0.009863146868105079,300,2,,220,25.0,,,,True,False,False,0.23958829045295715,0.13140352070331573,0.3624962270259857,COMPLETE
381,0.06360939145088196,0.15906625001920396,0.007207308441657598,237,2,,256,23.0,,,,True,False,False,0.23968355357646942,0.1358582228422165,0.36858949065208435,COMPLETE
382,0.060046639293432236,0.7274669522055507,0.0083839880602982,267,2,,233,22.0,,,,True,False,False,0.23037868738174438,0.12728358805179596,0.35676825046539307,COMPLETE
383,0.40571993589401245,0.7571068483004016,0.008542950754324395,225,2,,234,24.0,,,,True,True,False,0.8070381283760071,0.9030525088310242,0.9502906799316406,COMPLETE
384,0.08243587613105774,0.7391774207492396,0.00997294092220878,250,2,3.0,244,22.0,,,,True,False,True,0.2811543345451355,0.16995325684547424,0.41225388646125793,COMPLETE
385,0.059548888355493546,0.48374073239178694,0.008683661394771974,265,2,,231,24.0,,,,True,False,False,0.23459264636039734,0.12426049262285233,0.35250604152679443,COMPLETE
386,0.07621407508850098,0.5013072761814039,0.006962688639346553,268,4,,93,23.0,44.0,248.0,,True,False,False,0.2678588926792145,0.15971297025680542,0.3996410369873047,COMPLETE
387,0.08960879594087601,0.4761955435086883,0.00018141970992038243,268,2,,231,25.0,,,,True,False,False,0.3063936233520508,0.18558557331562042,0.43079647421836853,COMPLETE
388,0.08881937712430954,0.5154525723497749,0.00552118974051931,281,2,,33,26.0,,,,True,False,False,0.28720712661743164,0.19412106275558472,0.4405917525291443,COMPLETE
389,0.06322512030601501,0.4439749481700701,0.007898681358237604,253,2,,242,24.0,,,,True,False,False,0.23982079327106476,0.13224394619464874,0.36365360021591187,COMPLETE
390,0.06583621352910995,0.42863620042832656,0.0065122277168303015,286,2,,256,27.0,,,,True,False,False,0.24197080731391907,0.13893672823905945,0.3727421760559082,COMPLETE
391,0.06582954525947571,0.4730490248212299,0.00831530745360955,300,2,,227,22.0,,,,True,False,False,0.24357853829860687,0.13991211354732513,0.37404826283454895,COMPLETE
392,0.06142783164978027,0.5313201189665608,0.009991110300241622,265,2,,235,21.0,,,,True,False,False,0.23637047410011292,0.1292508840560913,0.3595148026943207,COMPLETE
393,0.0665154904127121,0.7365620195209175,0.005577796503801985,252,2,,220,23.0,,,,True,False,False,0.2473299354314804,0.1412525475025177,0.3758358061313629,COMPLETE
394,0.06013882905244827,0.7184596957910326,0.008324951400243074,282,2,,245,28.0,,,,True,False,False,0.23211967945098877,0.1288144290447235,0.35890722274780273,COMPLETE
395,0.0770963579416275,0.7291892441554209,0.0016111946044927153,282,2,,244,27.0,,,,True,False,False,0.2633639872074127,0.16667583584785461,0.4082595407962799,COMPLETE
396,0.0612291619181633,0.48524052932886225,0.008413930918417106,235,2,,256,24.0,,,,True,False,False,0.23816624283790588,0.12660473585128784,0.3558156192302704,COMPLETE
397,0.08513753116130829,0.4561169941167426,0.00031778651529161024,265,2,,237,26.0,,,,True,False,False,0.28590816259384155,0.1799415647983551,0.42419517040252686,COMPLETE
398,0.06760324537754059,0.2852896836076745,0.006811181720370722,300,3,,240,22.0,32.0,,,True,False,False,0.2447344958782196,0.143934428691864,0.37938693165779114,COMPLETE
399,0.07685564458370209,0.7638315125494419,0.0037158609172975323,246,2,,256,25.0,,,,False,False,False,0.26429539918899536,0.1703554093837738,0.4127413332462311,COMPLETE
400,0.06670720130205154,0.7202779256257092,0.004574634815917902,270,2,,221,22.0,,,,True,False,False,0.24404002726078033,0.13874028623104095,0.37247854471206665,COMPLETE
401,0.09764809906482697,0.7510792615701717,0.008454067670482533,282,2,,20,29.0,,,,True,False,False,0.31086432933807373,0.20538240671157837,0.453191339969635,COMPLETE
402,0.07936804741621017,0.7252021930121942,0.006117241642020131,259,2,,58,24.0,,,,True,False,False,0.2768543064594269,0.16894498467445374,0.4110291600227356,COMPLETE
403,0.2088622748851776,0.3281897455009809,4.415427715465436e-05,282,2,,230,32.0,,,,True,True,False,0.5411180853843689,0.4422806203365326,0.6650418043136597,COMPLETE
404,0.05897188559174538,0.7116427272259797,0.00744954035617941,246,2,,243,21.0,,,,True,False,False,0.23409637808799744,0.12341944873332977,0.3513110280036926,COMPLETE
405,0.07574683427810669,0.7091732319381397,0.009947658075159887,231,2,1.0,214,21.0,,,,True,False,True,0.26534658670425415,0.15924924612045288,0.3990604281425476,COMPLETE
406,0.1010064110159874,0.18469659779776876,0.007432063044521091,29,2,,228,20.0,,,,True,False,False,0.3298625349998474,0.21702313423156738,0.4658574163913727,COMPLETE
407,0.06310590356588364,0.725963541856646,0.0073203282157862405,242,2,,242,23.0,,,,True,False,False,0.23519404232501984,0.13237479329109192,0.363833487033844,COMPLETE
408,0.06296134740114212,0.7153833814027897,0.00858068329321531,300,2,,204,21.0,,,,True,False,False,0.2378896027803421,0.13404372334480286,0.3661198318004608,COMPLETE
409,0.06719393283128738,0.4958031252055246,0.006803364490513525,217,2,,217,20.0,,,,True,False,False,0.2493739128112793,0.1427697390317917,0.3778488039970398,COMPLETE
410,0.0654773935675621,0.7440517112352383,0.008406666887592104,280,2,,233,22.0,,,,True,False,False,0.24078206717967987,0.1393851786851883,0.37334322929382324,COMPLETE
411,0.06323122978210449,0.7071723169305271,0.006359916879385095,254,2,,243,21.0,,,,True,False,False,0.23927949368953705,0.1326862871646881,0.36426129937171936,COMPLETE
412,0.06299959123134613,0.7269681025192698,0.008549697060109248,269,2,,203,25.0,,,,True,False,False,0.2390632927417755,0.13315244019031525,0.3649005889892578,COMPLETE
413,0.08509645611047745,0.697542367906775,0.009982126580163701,241,2,,52,20.0,,,,True,False,False,0.28223007917404175,0.17812080681324005,0.4220435917377472,COMPLETE
414,0.07006480544805527,0.7136189874258237,0.0053477133612046274,300,2,,220,19.0,,,,True,False,False,0.24768245220184326,0.14794835448265076,0.38464057445526123,COMPLETE
415,0.0617264099419117,0.70066920730608,0.007535559056040862,279,2,,231,22.0,,,,True,False,False,0.2388126254081726,0.12922191619873047,0.3594744801521301,COMPLETE
416,0.06350981444120407,0.7275686512755858,0.006545564724615803,264,2,,243,19.0,,,,True,False,False,0.24195462465286255,0.13833989202976227,0.3719407021999359,COMPLETE
417,0.06290139257907867,0.24476328913378992,0.007592519788217465,282,2,,213,23.0,,,,True,False,False,0.2344978004693985,0.13106796145439148,0.36203306913375854,COMPLETE
418,0.06446214020252228,0.7084294464404849,0.004899105872519391,255,2,,226,24.0,,,,True,False,False,0.2422349452972412,0.133599653840065,0.365512877702713,COMPLETE
419,0.07285292446613312,0.7353809205433717,0.008686339513006899,237,2,,242,20.0,,,,False,False,False,0.2589235007762909,0.1627584546804428,0.40343332290649414,COMPLETE
420,0.08072736114263535,0.6988643013414493,0.006007141264886781,284,2,,98,17.0,,,,True,False,False,0.27386587858200073,0.17470471560955048,0.41797691583633423,COMPLETE
421,0.06398054212331772,0.7496133198675238,0.009972568177589363,300,2,,206,21.0,,,,True,False,False,0.23898324370384216,0.13590052723884583,0.36864686012268066,COMPLETE
422,0.06307726353406906,0.7177778360393869,0.007069031388221476,221,2,,219,29.0,,,,True,False,False,0.24032564461231232,0.13187503814697266,0.363146036863327,COMPLETE
423,0.3817163407802582,0.6930362722416847,0.008301210766138784,266,2,,245,20.0,,,,True,True,False,0.7752370238304138,0.8444995880126953,0.9189665913581848,COMPLETE
424,0.11968432366847992,0.7725396412762233,0.0058345576678991715,250,1,4.0,28,,,,,True,False,True,0.33967289328575134,0.2646380364894867,0.5144298076629639,COMPLETE
425,0.10951507091522217,0.6879119973013237,0.007081957069189663,19,2,,256,19.0,,,,True,False,False,0.35440418124198914,0.23166853189468384,0.4813195466995239,COMPLETE
426,0.06577955931425095,0.7186044909987087,0.004867958301106974,300,2,,230,23.0,,,,True,False,False,0.24565303325653076,0.13652414083480835,0.36949172616004944,COMPLETE
427,0.12074951827526093,0.4630798527836171,0.009944161460850648,14,2,,199,25.0,,,,True,False,False,0.3785928189754486,0.2550675570964813,0.5050420761108398,COMPLETE
428,0.06082082912325859,0.3805873388108175,0.007324730355467667,269,2,,217,22.0,,,,True,False,False,0.23266863822937012,0.13000625371932983,0.3605637848377228,COMPLETE
429,0.06410657614469528,0.7048362009842216,0.006212260316438511,282,2,,233,18.0,,,,True,False,False,0.24714995920658112,0.13302694261074066,0.36472851037979126,COMPLETE
430,0.06139958277344704,0.6835536842841877,0.008392184098566001,248,2,,246,21.0,,,,True,False,False,0.23700441420078278,0.12670156359672546,0.3559516668319702,COMPLETE
431,0.07355771958827972,0.5063890705311735,0.005616358785343801,197,2,,210,20.0,,,,True,False,False,0.2605390250682831,0.15824158489704132,0.3977959454059601,COMPLETE
432,0.07133246958255768,0.7328091083736681,0.003982470103460709,282,2,,229,28.0,,,,True,False,False,0.25115472078323364,0.15259800851345062,0.39063796401023865,COMPLETE
433,0.060802821069955826,0.7104872425631968,0.008489165659256169,300,2,,256,42.0,,,,True,False,False,0.2377120703458786,0.1273070126771927,0.3568010926246643,COMPLETE
434,0.0677201896905899,0.6931462283491041,0.007113359354197375,229,3,,196,19.0,25.0,,,True,False,False,0.24557197093963623,0.14224962890148163,0.3771599233150482,COMPLETE
435,0.061423055827617645,0.7443483912250044,0.008715678995945728,266,2,,222,21.0,,,,True,False,False,0.234707310795784,0.1330043077468872,0.36469754576683044,COMPLETE
436,0.06199100613594055,0.7004630970138501,0.0061954655655183,267,2,,235,23.0,,,,True,False,False,0.2377823442220688,0.1310133934020996,0.36195769906044006,COMPLETE
437,0.05920075252652168,0.7202896386912492,0.004880344520255211,246,2,,242,17.0,,,,True,False,False,0.23071201145648956,0.12471485137939453,0.3531498908996582,COMPLETE
438,0.07949438691139221,0.7357492474844943,0.0036125730007269697,282,2,,213,17.0,,,,False,False,False,0.27519118785858154,0.16806356608867645,0.40995556116104126,COMPLETE
439,0.07244337350130081,0.7236090313986332,0.004759432435087865,243,2,,206,16.0,,,,True,False,False,0.2548160254955292,0.15676146745681763,0.3959311246871948,COMPLETE
440,0.06250479072332382,0.764499022060143,0.004605894452715691,259,2,,223,18.0,,,,True,False,False,0.24372175335884094,0.12798698246479034,0.3577526807785034,COMPLETE
441,0.06874952465295792,0.7152275248026991,0.0053302680832556185,282,2,,241,39.0,,,,True,False,False,0.24910977482795715,0.14670857787132263,0.38302555680274963,COMPLETE
442,0.4057629108428955,0.7497372840617176,0.005651679011211263,281,2,,232,17.0,,,,True,True,False,0.8041330575942993,0.9055861234664917,0.9516228437423706,COMPLETE
443,0.16713963449001312,0.480231027853413,1.189903287761544e-05,300,2,,190,16.0,,,,True,False,False,0.4671550691127777,0.35441353917121887,0.5953263640403748,COMPLETE
444,0.10524837672710419,0.7264355372821327,0.0042451403124504124,251,2,5.0,84,18.0,,,,True,False,True,0.3221171796321869,0.2236243188381195,0.47288933396339417,COMPLETE
445,0.06348063796758652,0.7100223630539179,0.00649540150374397,216,2,,218,19.0,,,,True,False,False,0.24214889109134674,0.13561230897903442,0.36825576424598694,COMPLETE
446,0.06909286975860596,0.4164834676154943,0.0031015294108799403,267,2,,200,17.0,,,,True,False,False,0.25454309582710266,0.1419043093919754,0.37670189142227173,COMPLETE
447,0.065737284719944,0.6875056899253531,0.007498824385671402,235,2,,241,19.0,,,,True,False,False,0.244694322347641,0.13938282430171967,0.37334010004997253,COMPLETE
448,0.06760088354349136,0.7919122865762758,0.005304557323906723,267,2,,227,18.0,,,,True,False,False,0.24976210296154022,0.14185158908367157,0.3766319155693054,COMPLETE
449,0.06519333273172379,0.7069186800246592,0.006812438792373013,300,2,,213,18.0,,,,True,False,False,0.24424782395362854,0.1361888349056244,0.3690377175807953,COMPLETE
450,0.2911435663700104,0.7335900957048449,4.379693401092818e-06,284,2,,244,21.0,,,,True,False,False,0.6182435750961304,0.6766838431358337,0.8226079344749451,COMPLETE
451,0.06287690252065659,0.6981178030764507,0.007549362544201986,253,2,,230,16.0,,,,True,False,False,0.23869182169437408,0.13118673861026764,0.36219707131385803,COMPLETE
452,0.06174084171652794,0.34541175297278814,0.005970271913479632,283,2,,256,20.0,,,,True,False,False,0.2357788383960724,0.12756577134132385,0.3571634888648987,COMPLETE
453,0.09749662131071091,0.4467360974312674,0.008611047274542061,49,2,,204,19.0,,,,True,False,False,0.31532061100006104,0.21139982342720032,0.45978233218193054,COMPLETE
454,0.1443210244178772,0.6838500047639922,1.896542537064932e-05,232,2,,218,17.0,,,,True,False,False,0.4045698046684265,0.31382420659065247,0.5602001547813416,COMPLETE
455,0.06264477968215942,0.7189368630681477,0.0044531256290135934,270,2,,243,22.0,,,,True,False,False,0.24527429044246674,0.12788522243499756,0.35761043429374695,COMPLETE
456,0.06394407153129578,0.7427108502166304,0.006587351490895169,252,2,,231,20.0,,,,True,False,False,0.2443215548992157,0.1341007649898529,0.36619770526885986,COMPLETE
457,0.0751238763332367,0.6930624851758758,0.009943404596223863,284,2,,189,18.0,,,,False,False,False,0.25608712434768677,0.15914177894592285,0.39892578125,COMPLETE
458,0.06179129704833031,0.718990583420709,0.007529488588031068,300,2,,211,21.0,,,,True,False,False,0.23162870109081268,0.13054075837135315,0.36130425333976746,COMPLETE
459,0.07129768282175064,0.702619293970815,0.005258275265477506,266,2,,244,19.0,,,,True,False,False,0.25563326478004456,0.15465709567070007,0.39326465129852295,COMPLETE
460,0.08046175539493561,0.6766054404457327,0.0010558589815397148,243,2,,224,20.0,,,,True,False,False,0.271426796913147,0.17514342069625854,0.41850143671035767,COMPLETE
461,0.06377261132001877,0.7349961084088741,0.008181338809197176,300,2,,200,17.0,,,,True,False,False,0.24175161123275757,0.13453792035579681,0.3667941093444824,COMPLETE
462,0.38982710242271423,0.7123307287212823,0.0068272923438086434,266,2,,233,22.0,,,,True,True,False,0.7851467728614807,0.8633358478546143,0.929158627986908,COMPLETE
463,0.09167807549238205,0.6819347249651264,0.006162655278499867,224,2,3.0,246,16.0,,,,True,False,True,0.2934512197971344,0.19834618270397186,0.4453607201576233,COMPLETE
464,0.064501091837883,0.6967475542027758,0.00825427438728393,279,2,,219,24.0,,,,True,False,False,0.24010804295539856,0.13690130412578583,0.37000176310539246,COMPLETE
465,0.06774257868528366,0.11218621794263922,0.004919461864471452,252,2,,229,19.0,,,,True,False,False,0.24568048119544983,0.14300782978534698,0.37816378474235535,COMPLETE
466,0.06704016774892807,0.7266053406320112,0.008675595559177242,205,2,,183,52.0,,,,True,False,False,0.24806827306747437,0.14163872599601746,0.37634918093681335,COMPLETE
467,0.06864755600690842,0.7505000947145132,0.004056839804977566,279,3,,209,18.0,20.0,,,True,False,False,0.2565840482711792,0.14490987360477448,0.38067030906677246,COMPLETE
468,0.058210231363773346,0.5427910758714356,0.0099203875094464,300,2,,237,21.0,,,,True,False,False,0.22867611050605774,0.1221168115735054,0.3494521379470825,COMPLETE
469,0.06415524333715439,0.5045816287888897,0.009730291884548437,261,2,,256,22.0,,,,True,False,False,0.24629518389701843,0.13272418081760406,0.3643133342266083,COMPLETE
470,0.06045641750097275,0.4521061875961421,0.009973867159095137,300,2,,242,21.0,,,,True,False,False,0.23558054864406586,0.1250823438167572,0.35366979241371155,COMPLETE
471,0.06199431046843529,0.4613093390658072,0.009819093985191126,240,2,,242,21.0,,,,True,False,False,0.23355485498905182,0.13304650783538818,0.36475542187690735,COMPLETE
472,0.060083091259002686,0.46066927932723883,0.009973476771626598,282,2,,239,20.0,,,,True,False,False,0.23857080936431885,0.1251326948404312,0.35374099016189575,COMPLETE
473,0.06224718317389488,0.45096724355330187,0.008337920565846448,284,2,,256,20.0,,,,True,False,False,0.23651522397994995,0.12853562831878662,0.35851866006851196,COMPLETE
474,0.06234389543533325,0.42109566849283186,0.00861930632108075,300,2,,234,21.0,,,,True,False,False,0.23853880167007446,0.1308518797159195,0.361734539270401,COMPLETE
475,0.06282621622085571,0.44277790031679676,0.009852610452025663,259,2,,236,20.0,,,,True,False,False,0.23732192814350128,0.13180719316005707,0.3630525767803192,COMPLETE
476,0.06457021087408066,0.4778802499617639,0.00995491609974445,229,2,,224,22.0,,,,True,False,False,0.24431464076042175,0.13681624829769135,0.3698868155479431,COMPLETE
477,0.059505727142095566,0.4604294873947516,0.007355452266697256,269,2,,246,21.0,,,,True,False,False,0.23274482786655426,0.12279494851827621,0.35042110085487366,COMPLETE
478,0.0771748349070549,0.436671006152858,0.007020991026055438,246,4,,256,23.0,38.0,128.0,,False,False,False,0.268096387386322,0.16406014561653137,0.4050433933734894,COMPLETE
479,0.059452999383211136,0.46747270524382056,0.007481902413467435,300,2,,243,21.0,,,,True,False,False,0.23058739304542542,0.12250667810440063,0.3500095307826996,COMPLETE
480,0.07936187088489532,0.4598260141099324,0.00558233217119185,182,1,,244,,,,,True,False,False,0.2719785273075104,0.17201821506023407,0.4147507846355438,COMPLETE
481,0.0638919547200203,0.47092314395952417,0.007610293067778762,266,2,,244,23.0,,,,True,False,False,0.24333421885967255,0.13320030272006989,0.36496612429618835,COMPLETE
482,0.06321943551301956,0.4868314625689198,0.006285595274574731,283,2,,245,21.0,,,,True,False,False,0.23684708774089813,0.1312067061662674,0.36222463846206665,COMPLETE
