trial_number,C1,C2,W,max_iter,size,best_positions,best_total_power,state
69,1.9118950697566446,2.1075554409374906,0.8650991685223072,502,226,"[1.         1.         0.         1.         1.         1.
 0.         1.         1.         1.         0.         1.
 1.         1.         0.         1.         1.         0.
 1.         0.         1.         0.         1.         0.
 1.         0.         0.         0.         1.         1.
 1.         0.         1.         0.         1.         0.
 0.         0.         1.         0.         1.         0.
 1.         0.         1.         0.         1.         0.
 1.         1.         1.         0.         0.         1.
 1.         1.         1.         1.         0.06924695 0.
 0.40955877 0.         1.         0.50467056 1.         0.
 0.         0.         0.         1.         1.         1.
 0.         0.         0.         1.         0.         1.
 0.         1.         0.         0.         0.         0.
 1.         1.         0.         1.         0.         0.
 0.         1.         0.         1.         1.         1.
 1.         0.        ]",-2.55134061377013,COMPLETE
70,2.0463922619202553,2.2034145068303705,0.5302436491189085,30,117,"[1. 1. 1. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0.
 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 1. 0.
 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 1.
 0. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0.]",-2.5132627550807713,COMPLETE
71,1.877429400840038,2.466415089890594,0.6125926424511361,39,80,"[1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0. 1. 0.
 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 0. 0.
 0. 1. 1. 1. 0. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1.
 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 1. 0. 1.
 0. 0.]",-2.484962640412269,COMPLETE
72,2.4863642212671953,2.4026796651552296,0.5995854804047787,56,69,"[1.         0.         0.         1.         0.         1.
 1.         1.         1.         0.         1.         1.
 1.         1.         1.         0.         1.         0.
 1.         1.         1.         0.         0.         0.
 1.         0.         1.         0.         0.         0.
 1.         0.         1.         0.         1.         1.
 0.         0.         0.         1.         1.         0.
 0.         1.         1.         1.         0.         0.
 1.         0.         1.         0.         1.         1.
 0.         0.         1.         1.         0.49115065 0.
 1.         0.         1.         0.         0.         0.
 0.         1.         1.         1.         0.         1.
 1.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         1.         0.
 0.         1.         0.         1.         1.         1.
 1.         0.         0.         1.         1.         1.
 0.         0.        ]",-2.3994451191515846,COMPLETE
73,1.9718664070299072,2.3455266302559314,0.4513101835902911,22,93,"[1.         1.         0.         0.         1.         1.
 1.         0.         1.         1.         0.         1.
 1.         0.         1.         0.         0.         0.
 0.         1.         0.         0.         1.         0.
 0.         0.         0.         0.         1.         0.
 1.         1.         1.         0.         1.         0.
 1.         0.         1.         1.         1.         0.
 0.         1.         0.         1.         0.         1.
 1.         1.         1.         0.         1.         1.
 1.         0.         1.         0.         1.         1.
 0.         1.         0.         0.         1.         0.
 1.         1.         0.         0.         1.         1.
 0.         1.         0.         0.         0.         1.
 0.         1.         1.         1.         0.         0.
 0.         1.         0.         1.         1.         1.
 0.         1.         0.12853934 0.         0.         0.
 0.         1.        ]",-2.5072743281356287,COMPLETE
74,1.8132558231906104,2.282021880487963,0.6516380301137951,54,59,"[1. 0. 1. 1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 0. 1. 0.
 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0.
 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1.
 1. 0.]",-2.5233056369094853,COMPLETE
75,1.7767167983992664,2.3762278047045258,0.6767129275675534,80,51,"[1. 1. 1. 0. 1. 1. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0.
 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 1.
 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1.
 0. 0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1.
 1. 1.]",-2.611393986160376,COMPLETE
76,2.0140368221955587,2.2354706355367133,0.39174671323140176,25,105,"[1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1.
 1. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0.
 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1.
 0. 0.]",-2.272071154063191,COMPLETE
77,2.1472438022940996,2.4717073329321724,0.5483789024598574,15,265,"[1.         0.         1.         0.         1.         0.
 1.         1.         1.         0.         1.         1.
 1.         0.         1.         0.         1.         0.
 1.         0.         0.         0.41799571 0.         1.
 1.         0.         0.         0.         1.         1.
 0.         0.         1.         0.         0.         1.
 1.         1.         1.         1.         1.         0.
 0.         1.         1.         0.         0.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         1.         0.         0.         1.
 0.         1.         1.         0.         1.         0.
 1.         1.         1.         0.         0.0470586  1.
 0.         0.         0.         1.         0.         1.
 0.         0.         1.         1.         0.         0.
 0.         1.         0.         1.         1.         0.
 1.         0.         0.         1.         0.         0.
 0.         1.        ]",-2.700523723177295,COMPLETE
78,2.1558557430084218,2.491635662883881,0.5502668295640425,15,297,"[0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0. 1. 1.
 1. 0. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1.
 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1.
 1. 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0.
 0. 0.]",-2.257504444414186,COMPLETE
79,2.188776676116644,2.4308613930610123,0.4904506479473769,11,158,"[1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 1. 1. 1.
 1. 0. 1. 1. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1.
 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1.
 0. 1.]",-2.4965986364227652,COMPLETE
80,2.094196955744212,2.070152964516759,0.5094798062405614,19,261,"[1.         0.         1.         1.         1.         1.
 0.         0.         1.         0.         1.         1.
 1.         0.         1.         0.         0.         1.
 1.         0.         0.         1.         0.         1.
 1.         1.         0.         1.         0.         1.
 1.         1.         1.         1.         0.77154106 0.
 1.         0.         0.         0.         1.         0.
 1.         1.         1.         0.         0.78110392 0.
 1.         1.         0.         1.         0.         1.
 0.         1.         0.         0.         1.         1.
 0.         1.         0.         1.         1.         0.
 1.         1.         0.         0.         0.         1.
 0.         0.         1.         0.         1.         1.
 0.         1.         1.         1.         0.         0.
 0.         1.         0.         1.         0.         0.
 1.         0.         0.         1.         0.         1.
 0.         0.        ]",-2.64197622960783,COMPLETE
81,2.1344850500426125,2.4013976262295142,0.6144238799211391,359,238,"[1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0.
 1. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0.
 0. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 1.
 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",-2.373146298079338,COMPLETE
82,2.437234061684784,2.47604299160784,0.4599711852212502,107,213,"[1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0.
 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0.
 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 1. 1.
 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1.
 0. 0.]",-2.570238271869128,COMPLETE
83,2.3686223222841742,2.3602848970812618,0.6375300148675076,13,135,"[1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 1.
 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0.
 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 0. 1. 1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 0.]",-2.546981267790511,COMPLETE
84,1.8860324067508623,2.1698480644571867,0.5634194907927,265,273,"[0. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 1. 0.
 0. 0. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 1.
 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1.
 0. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 1.]",-2.5510737634893905,COMPLETE
85,1.9603353518566842,2.438543572658859,0.8096308006963793,224,88,"[0. 1. 1. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 1.
 1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 1. 1.
 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1. 0. 1.
 0. 1.]",-2.4214315062388403,COMPLETE
86,2.0149479631465796,2.1263569587597946,0.8447975423481526,40,184,"[1.         0.         1.         1.         1.         0.
 1.         1.         0.         1.         0.         0.63238606
 0.         1.         0.         1.         0.         0.
 1.         0.         0.         0.         1.         1.
 1.         0.         1.         0.         1.         0.
 1.         0.         1.         0.         1.         0.
 1.         1.         1.         1.         0.         1.
 0.         0.         0.         1.         0.         1.
 1.         1.         1.         1.         1.         0.
 1.         1.         0.         1.         1.         0.
 1.         1.         1.         0.         1.         0.
 1.         1.         0.27895582 0.         1.         1.
 1.         0.         0.         0.76957322 0.         0.
 0.         1.         0.         0.         0.         1.
 0.         1.         0.         1.         1.         1.
 0.         1.         0.         0.92842874 0.         1.
 0.         0.        ]",-2.965848448841868,COMPLETE
87,2.0132440873191633,2.131521034705887,0.8437159550686706,21,160,"[1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1.
 0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 1.
 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1. 0. 1. 1.
 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 0. 0.
 0. 0.]",-2.3912887046871263,COMPLETE
88,2.058921403775071,1.9852446377389517,0.7695413872866153,40,179,"[1.         1.         1.         1.         0.         0.
 0.         1.         0.66179312 1.         1.         1.
 0.         1.         0.         0.         0.         1.
 1.         0.         1.         0.         1.         0.
 1.         0.         1.         0.         1.         0.
 1.         1.         1.         0.         1.         0.
 1.         1.         0.         1.         0.         0.
 0.         1.         1.         1.         0.         0.
 1.         1.         0.         0.         0.         0.
 0.         0.         1.         1.         0.65251151 0.
 0.         1.         0.         1.         0.         1.
 1.         0.         0.         1.         1.         1.
 1.         1.         1.         1.         0.         0.
 1.         1.         1.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         1.
 0.         0.        ]",-2.4838845650930454,COMPLETE
89,2.118996042545172,2.022490294262731,0.8721825539423806,16,194,"[0.         1.         0.         1.         0.         1.
 1.         1.         1.         0.         1.         0.
 0.         0.         1.         0.         1.         0.
 1.         0.         1.         0.         0.         0.
 1.         1.         0.         0.         0.         0.
 1.         1.         1.         0.         0.         0.
 0.         0.         1.         0.         0.         0.
 0.         0.         0.17836319 0.         1.         0.
 1.         1.         1.         0.         1.         1.
 1.         0.         0.         1.         1.         1.
 0.         1.         0.         1.         1.         0.
 0.         1.         0.         0.         0.         1.
 1.         1.         1.         0.         0.         1.
 0.         1.         0.         0.         0.         1.
 0.         1.         0.         0.         0.         1.
 1.         0.76154189 0.         0.         0.         1.
 1.         0.        ]",-2.5404798422131014,COMPLETE
90,2.255714264173209,2.1112963002911056,0.7479941367615015,30,226,"[1. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 0. 1. 0. 1. 1. 1. 1. 1. 0. 0. 1. 1. 0.
 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 1. 1. 1. 1. 0. 1. 0. 1. 1.
 0. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 1. 1. 1.
 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 0. 0. 0. 1. 0.
 0. 1.]",-2.4702755697876166,COMPLETE
91,1.9356588050221688,2.498455786376528,0.8037421916777006,48,76,"[1.         0.         0.         1.         0.         0.54759602
 1.         0.51086359 0.         0.         1.         0.
 1.         0.         1.         0.         1.         1.
 1.         0.         1.         0.         1.         0.
 1.         0.         1.         0.         1.         1.
 1.         1.         1.         1.         0.         1.
 0.         0.         0.         1.         0.         0.73359062
 0.         1.         0.         1.         0.         1.
 0.         0.         1.         0.         1.         1.
 0.         0.         1.         0.         1.         0.
 0.         1.         0.         1.         1.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.45214119 0.         0.         0.         1.
 0.         1.         0.14795277 0.         0.         0.
 0.         1.         0.         1.         0.         0.
 1.         0.         1.         0.         0.         1.
 0.         0.        ]",-2.7207615482492677,COMPLETE
92,1.927376360195645,2.4951153181639985,0.7979366608457991,289,242,"[1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 1. 1. 1.
 1. 1. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 1. 1. 1.
 1. 0. 1. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1.
 0. 0.]",-2.532599228061212,COMPLETE
93,2.2173700397326,2.0764801162758935,0.8254426777539972,47,171,"[1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.
 1. 0. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0. 1.
 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 1.
 1. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 1. 1. 0. 0. 1. 1.
 1. 0.]",-2.5081463042924415,COMPLETE
94,1.9873554115162781,2.148426050503258,0.8481923945408218,34,151,"[1.         0.         1.         1.         1.         0.
 1.         0.         1.         1.         0.         1.
 1.         0.         1.         0.         1.         1.
 0.         1.         0.         0.         1.         0.
 1.         1.         0.         0.         1.         0.
 1.         1.         1.         0.         0.         0.
 1.         1.         0.         0.         0.         0.
 1.         1.         0.80771851 0.         0.         1.
 0.         1.         1.         0.         0.         0.
 0.         1.         1.         0.         0.         0.
 0.         0.         1.         0.         1.         0.
 1.         0.         1.         0.         1.         1.
 0.         1.         0.         1.         0.         1.
 0.         1.         1.         0.         0.         1.
 0.         0.         0.         0.         0.         1.
 1.         1.         0.         1.         0.         1.
 0.         0.        ]",-2.4785542642531695,COMPLETE
95,1.9489879279871953,2.467335655058762,0.808354456418937,194,110,"[1. 1. 0. 1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 1. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1.
 1. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 0. 1.
 0. 0. 1. 1. 0. 1. 0. 0. 1. 0. 0. 1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1.
 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 1.
 0. 0.]",-2.3532387825551813,COMPLETE
96,2.029917036557979,2.1908252041693617,0.7234866557321604,25,77,"[1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 0. 1. 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 1. 1. 1. 1. 1.
 1. 0. 1. 0. 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 1.
 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 0.
 0. 0.]",-2.463961780938466,COMPLETE
97,2.070058374491243,2.446408196322784,0.6902289190222924,67,261,"[1. 1. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 1. 1. 1. 1. 1. 1. 0. 1. 1. 1.
 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0. 1.
 1. 0. 1. 1. 1. 0. 1. 0. 0. 1. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 1.
 1. 0. 0. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1.
 1. 1.]",-2.2634185951460797,COMPLETE
98,2.096263492429225,2.162834667594342,0.42613989604210606,338,99,"[1.         0.         1.         0.         1.         0.
 1.         0.295801   1.         1.         1.         0.
 1.         0.         1.         0.         0.         1.
 1.         0.         1.         0.         1.         0.
 1.         0.         1.         0.         1.         1.
 1.         0.         1.         0.         1.         1.
 1.         1.         0.07860484 1.         0.         1.
 0.         0.         1.         0.         0.         1.
 0.         0.         0.34896178 0.         0.         1.
 1.         1.         0.         0.         0.         1.
 1.         1.         0.         1.         1.         0.
 0.         1.         0.         1.         0.         1.
 0.         1.         0.         0.         0.         1.
 0.         1.         1.         0.         1.         1.
 0.         1.         1.         0.         1.         1.
 0.         0.         0.         1.         0.         1.
 0.         0.        ]",-2.9764166872939612,COMPLETE
99,2.146252478626859,2.2214155895879557,0.3911066571720727,60,82,"[1. 0. 1. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 1. 1. 1.
 0. 1. 0. 1. 0. 1. 0. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 1. 0.
 0. 1. 0. 0. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 1.
 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0.
 0. 0.]",-2.3059679149317542,COMPLETE
