trial_number,CR,F,G,size,best_positions,best_total_power,state
20,0.5434038105582055,0.5688842688880206,692,123,"[0.45651339 0.94376754 0.03456118 0.96950357 1.         0.95463186
 0.12083426 0.85585402 0.85303785 0.30909924 0.99073489 0.70084674
 1.         1.         0.83892133 0.10846104 1.         0.04093351
 0.31914351 0.31089459 0.03125561 0.17486313 0.56699323 0.16024822
 0.56291192 0.0865145  0.7879015  0.2396902  0.03363005 0.06827937
 0.95685084 1.         1.         0.04979618 1.         0.07485077
 0.96884354 0.09973625 1.         0.16199344 0.31507563 0.61319021
 0.05256243 0.17561462 1.         0.47174834 0.14698981 0.91074057
 1.         1.         0.81943987 0.9323238  0.02263041 0.39556311
 0.82203116 0.23415137 0.32751836 0.39319126 0.06748014 0.25445179
 0.34681589 0.30399361 0.01044439 1.         0.0177946  0.57046344
 0.15672801 0.10472297 0.3508636  0.85633689 1.         0.53829126
 0.02868361 0.36175981 0.01058859 0.85143159 1.         0.36802827
 0.55847997 0.49561733 0.06499544 0.32554561 1.         0.44284036
 0.19548486 0.61725564 0.69550661 0.50034929 1.         0.14447335
 0.15617458 0.6775851  1.         1.         0.07073123 1.
 0.26174402 0.33681732]",-4.967258603586155,COMPLETE
21,0.532107815911593,0.5658203829767517,706,127,"[1.         0.26166789 0.05648875 0.00678968 1.         0.24851282
 0.15421857 0.93295649 0.92912119 0.55561772 1.         0.35296412
 0.08895251 1.         0.86076083 0.35851568 0.22444307 0.13291709
 0.00504065 0.27219497 0.82964262 0.2663935  0.25951644 0.04416377
 0.96811668 0.78710404 0.09889138 0.03771918 0.28416216 0.8217197
 1.         0.04869268 1.         0.03323793 0.84961478 0.67970733
 0.87218861 0.38257431 0.20727948 0.18596606 0.00529938 0.74410108
 0.83708381 0.79572799 1.         0.18663176 0.06007349 0.70876813
 0.78267133 0.68993754 0.03177636 0.569359   1.         1.
 1.         0.14897381 0.1472852  0.21954373 0.04723569 1.
 0.18837978 1.         0.08346244 1.         0.95342373 0.44936708
 1.         0.33308036 0.23334384 0.87170756 0.01824189 0.4014986
 0.07782343 0.43815649 0.03287377 0.87077833 0.2076637  0.48459786
 1.         1.         1.         0.45221521 1.         0.91315894
 1.         0.8289372  0.86731485 1.         0.79203249 0.72321726
 0.06143516 0.55208293 0.05667726 1.         0.74822298 1.
 0.75634132 0.24560498]",-5.02201006367097,COMPLETE
22,0.4590901845756085,0.5032139173913779,973,74,"[0.45418618 0.8402976  0.52230154 0.21197233 0.07890439 0.81523589
 1.         0.57008264 0.79165419 0.75876483 0.12335038 0.0025575
 0.03037838 0.40789249 0.03069813 0.25439731 0.77274933 0.01677885
 1.         0.894648   1.         0.04404837 0.92693194 0.09267723
 0.98289948 0.08122434 0.91662169 0.02157031 0.34114662 0.12220766
 1.         1.         0.29024342 0.86109027 0.18957914 1.
 1.         0.09280557 0.23418799 0.69397105 0.9668336  0.74114789
 0.04443194 0.98205003 0.76334555 0.40034901 0.51948741 0.81482787
 0.77813259 0.38463938 0.92528733 0.69746712 0.10991742 0.0971687
 0.70570469 0.17982634 0.09099236 0.49801818 0.09804259 0.94978534
 0.23231398 0.62862126 0.04863328 1.         1.         0.56289043
 1.         0.3038641  0.32263857 0.90667998 0.48767761 0.19877119
 0.039899   0.44388955 0.11799745 0.93735435 0.53334332 0.08624358
 0.80268912 1.         0.02289804 0.08179795 1.         0.17408165
 0.4884919  0.69100008 0.7781104  0.17643254 0.12435604 0.09165928
 0.18384314 0.61915172 0.60494748 1.         0.02750562 1.
 0.22645867 0.53344161]",-5.057450386539421,COMPLETE
23,0.30326849754482177,0.36539904912329124,1000,78,"[0.00475096 0.0671284  0.07548009 0.79942904 1.         0.12035919
 0.45424323 0.66966666 0.86793122 0.0753675  0.11306146 0.35972777
 0.99754353 0.98727109 1.         0.33917323 0.095559   0.07073536
 1.         0.97042548 0.14968313 0.06654593 0.52596495 0.27031515
 0.96258812 0.53307731 0.78010557 0.67905572 0.38998982 0.66833783
 1.         0.61886852 0.9305343  0.38725636 0.05496722 0.09671693
 0.98661727 0.32184582 0.17378421 0.10017404 0.90067526 0.88722151
 0.05410628 0.19845434 1.         0.75753228 0.1685143  0.72311457
 0.03762922 0.3132452  1.         0.29194286 1.         0.11957688
 0.98755114 0.00673556 0.17510802 0.09626829 0.17616738 0.96831439
 0.99698101 0.5834234  0.05390705 0.92791402 0.0404285  0.62478879
 0.15860325 0.25921972 0.28289726 0.75811764 0.16255207 0.58389868
 0.03201869 0.50357778 0.08551602 0.56786101 0.97884767 0.46623693
 0.83890417 1.         1.         0.49951441 0.99857468 1.
 1.         1.         0.77916854 0.75528414 0.25142673 0.22408567
 0.07577578 0.37286195 0.02912267 1.         0.02022723 0.02345672
 0.89747854 0.05217707]",-5.0090950426,COMPLETE
24,0.17506817225136262,0.23695530182612728,389,54,"[0.0031502  0.52311632 0.01317979 0.65474006 0.29664053 0.73278082
 0.81590506 0.77056468 0.75644169 0.27573102 0.20607739 0.62244847
 1.         0.78260381 1.         0.3528036  0.94042907 0.54578389
 0.99285271 0.304734   0.03598071 0.72573104 0.61578316 0.15252946
 1.         0.64459645 0.76064797 0.080486   0.22800103 0.11852516
 0.0379768  0.83922153 0.28423716 0.52642118 0.16861788 0.34216254
 0.98612255 0.11223036 1.         0.84635787 0.89823031 0.89187628
 0.17968066 0.56035949 0.99784987 0.05689843 0.16198275 0.82895347
 0.94525253 0.14191635 0.85032352 0.73952805 0.82564058 0.09727052
 0.69517793 0.17248365 0.25298584 0.29501303 0.76651068 0.85702829
 0.80328645 0.63919001 0.48667449 0.95057853 0.6343537  0.78557454
 0.66776899 0.36662901 0.20178159 0.5665962  0.15607879 0.4644453
 0.0197878  0.34212882 0.16209121 0.84644989 1.         0.51580377
 0.79988404 0.32478898 0.08906712 0.92895414 0.89271088 0.85301122
 0.13811211 0.22590306 0.14200126 0.04625351 0.84750228 0.35378718
 0.17376454 0.16987281 1.         1.         1.         0.27930294
 0.97056146 0.70006158]",-4.104165459023734,COMPLETE
25,0.4546504531475165,0.4894661007630677,525,35,"[0.11243327 0.54891839 0.06613096 0.69000243 0.11740014 0.48108505
 1.         0.20618571 0.81427025 0.17238311 0.28427322 0.91215087
 1.         0.36633711 1.         0.70217587 0.09605767 0.92778587
 1.         0.35381535 0.00572323 0.78448564 0.13547926 0.01704984
 1.         0.98543423 0.42741101 1.         0.19535217 0.06455915
 1.         0.47155677 0.99196997 0.35631842 0.09183769 0.84535571
 0.90748807 0.43558287 0.29620114 0.08489132 0.02886929 0.24993319
 0.18216556 0.18681769 1.         0.72434529 0.03937125 1.
 0.90486221 0.41343554 0.95188377 0.66477068 0.13342265 0.27153834
 1.         0.05655987 0.01982696 0.27761121 0.10231769 1.
 0.07770358 0.62846823 0.00480777 1.         0.38721442 1.
 1.         0.24938727 0.01102533 0.74635171 1.         1.
 0.03374276 0.1464474  0.17781477 0.50864212 0.12047855 0.43116019
 1.         1.         0.06838281 1.         1.         1.
 0.76970597 1.         0.76606011 1.         0.87917155 0.07429799
 0.80687206 0.34426878 0.83063212 0.84679687 0.78561381 0.66233872
 0.64303218 0.53225389]",-4.6339289890846995,COMPLETE
26,0.33520185103685196,0.3495583958560701,240,75,"[0.06138075 0.30910682 0.07675042 0.99003679 1.         1.
 0.94576125 0.45081242 0.63848746 0.13229312 0.13958877 0.68626265
 0.65696495 0.77028415 0.9085174  0.27117618 0.89288993 0.85022981
 1.         0.93610279 0.09528778 0.80954721 0.38213933 0.10872702
 1.         0.48833974 0.56318755 0.8937207  0.30765264 0.12407081
 1.         0.77782343 0.91866163 0.16095977 0.28419549 0.41072109
 0.89558203 0.42770663 0.82218904 0.28661037 0.95961219 0.67828689
 0.14386301 0.86333274 0.06503812 0.25701595 0.05794003 1.
 0.65164153 0.15849042 0.93963514 0.82774406 0.09436367 0.43386571
 0.88425412 0.72168835 0.78347325 0.21870056 0.78808988 0.7563908
 0.66936556 1.         0.44946898 0.93199479 0.73111477 0.63012867
 1.         0.26366168 0.83943276 0.66890026 0.24430855 0.08061819
 0.00955585 0.31119567 0.16195054 0.65411555 1.         0.61316079
 0.92261361 1.         0.55549359 0.96313321 1.         0.13501226
 0.87736789 0.78358075 0.08165809 0.29244529 0.36460052 0.38427082
 0.74823176 0.4225057  0.3948658  1.         0.71227903 0.38101182
 0.47049214 0.24906134]",-3.942700201431595,COMPLETE
27,0.6733193780963983,0.7104302398525364,165,48,"[0.0260401  0.33588848 0.09125701 0.01331427 0.92250937 0.74418511
 0.59452436 0.8996387  1.         0.94833942 0.42794814 0.6197736
 0.25002527 0.49040487 1.         0.38678486 0.21211483 0.43946418
 0.64642723 0.39428969 0.15554194 0.98336777 0.2523867  0.01641851
 0.06417764 0.80226919 0.70178295 0.17224081 0.85801291 0.16782818
 1.         0.71084841 0.61247574 0.61692234 0.01427254 0.51460939
 1.         0.43870188 0.13002297 0.80310927 1.         0.07670671
 0.18103282 0.48745143 0.35534534 0.80842381 0.08663277 0.89419905
 0.94831668 0.11149026 0.73472422 0.9639935  0.78859314 0.77597538
 0.79850603 0.23081365 0.33703671 1.         0.72587684 0.86736511
 0.53777641 0.66374208 0.19227395 1.         0.43648986 0.98983196
 0.77986202 0.01501851 0.48096385 0.4975345  0.2943284  1.
 0.09641681 0.45380551 0.03814685 0.87196989 0.71247314 0.41962724
 1.         1.         0.32609299 0.88666719 0.45224614 0.02392705
 1.         0.5179541  0.57270514 1.         1.         0.94907851
 0.07833401 0.36751848 0.56051459 0.3012639  0.84620925 1.
 0.75639861 0.12709441]",-3.231747071546749,COMPLETE
28,0.4400151898629041,0.2225033129455034,332,63,"[0.14483314 0.02300311 0.06275287 0.85557142 0.30020124 0.1329762
 0.49811683 0.36409534 0.74648501 0.71842869 0.09138606 0.78379876
 0.12057834 0.42316312 0.91198932 0.33370024 0.12690633 0.1191004
 0.99936363 0.78094336 0.12616449 0.1778711  0.14972291 0.00158053
 0.85403864 0.36460554 0.19699221 0.16783823 0.31117605 0.97170267
 0.92128846 0.74340137 0.9920922  0.61191462 0.1408784  0.26213915
 1.         0.12418159 1.         0.17270154 0.01658528 1.
 0.73442578 0.49188167 0.98530939 0.19069029 0.07001791 0.79039646
 0.82840598 0.77236828 0.84952153 0.93093809 1.         0.22744944
 1.         0.12045683 0.2020427  0.45409228 0.00552326 0.95293558
 0.05647481 1.         0.0392843  1.         0.46152301 1.
 1.         0.13120788 0.24052193 0.68590568 0.23096404 0.31315851
 0.10697728 1.         0.47256848 0.22785843 0.07657375 0.13014493
 0.84484962 0.21127658 0.21799998 0.3800157  1.         0.39666985
 0.69895424 0.16518598 0.77454068 0.22684529 0.3594701  0.12155055
 0.1236381  0.37074373 0.6161089  1.         0.23937462 0.48382821
 0.26122105 0.29639408]",-4.177517365345442,COMPLETE
29,0.807484788267025,0.4398776423744861,693,29,"[0.01725801 0.5422764  0.09868008 0.03224496 1.         0.35555776
 1.         0.40196653 0.25086611 0.78402928 0.07067421 0.46165381
 0.07802474 0.9399219  1.         0.23834275 0.94560747 0.76957266
 0.28637982 0.66930613 0.07116175 0.29460796 0.36613247 0.05270354
 0.9972877  0.61858538 0.39943615 0.02216641 0.35849705 0.58925076
 1.         0.89998136 0.96247382 0.75910799 0.17860699 0.06682108
 0.9999983  0.13612163 0.16285696 0.18868623 1.         0.9549925
 0.14991746 0.12439779 0.77165541 0.36838698 0.08463879 0.86850369
 0.57447144 0.31828668 0.28557354 0.61689524 1.         0.14761336
 1.         0.2574978  0.00737684 0.13606882 0.24941256 1.
 0.42775577 0.68078196 0.03474711 0.93730366 0.98373262 0.58557582
 1.         0.46844795 0.02427508 0.89056636 0.23534263 0.21207709
 0.05180122 0.29575187 0.27966693 0.4371068  0.06663191 0.47312087
 1.         1.         1.         0.44749955 1.         0.94156253
 0.51901632 0.35026905 0.24542942 0.64194411 0.68832576 0.26057273
 0.07342275 0.00543259 1.         1.         0.15284526 0.22411398
 1.         0.13789988]",-4.807339019414022,COMPLETE
30,0.1775846092096962,0.8477597567824939,142,168,"[0.00548245 0.46963357 0.14218865 0.12283281 1.         0.44679527
 0.20497283 0.51050304 0.50619037 0.66117545 0.16846728 0.34943963
 1.         0.46448563 0.15887618 0.97026656 0.95303589 0.28885412
 1.         0.91728406 0.65897441 0.88832229 0.47426609 0.09994443
 0.94223199 0.26977387 0.17776728 0.66554963 0.23249199 0.10616886
 1.         0.79194424 1.         1.         0.13751349 0.9378672
 0.05056593 0.402924   0.40795201 0.26726416 1.         0.80143186
 0.45683056 0.80437535 0.02876945 0.19036612 0.21742289 0.44008818
 0.62820083 0.62465751 0.72087856 0.18324936 0.45044392 0.14771929
 1.         0.17811529 0.56474408 0.0870401  1.         0.3800744
 0.52963417 0.05778507 0.97127399 1.         0.01341844 0.63908932
 0.52757439 0.5942187  0.65210562 0.63772483 0.65128209 0.44203709
 0.91041489 0.48451589 0.12138533 0.52220541 0.35433176 0.43386121
 0.89232172 0.00864045 0.81683631 0.49963321 0.42347977 0.05220516
 0.88918474 1.         0.9470181  0.21135339 0.48382463 0.05798459
 0.71836386 0.1809262  0.9016779  0.55206919 0.15593799 0.75703617
 0.07765587 0.16197782]",-2.4613606846080476,COMPLETE
31,0.5725341343071724,0.5217440074371028,793,130,"[0.11337462 0.08659789 0.06603697 0.66144383 1.         0.2286133
 0.44221616 0.93822739 1.         0.91985847 0.06487047 0.75861897
 1.         0.64977613 1.         0.2441776  0.09683751 0.45442349
 0.58933164 0.92705627 0.15104021 0.42291072 0.17820426 0.03139052
 1.         0.83100242 0.6301606  0.3265322  0.36520377 1.
 1.         0.29694322 1.         0.03638752 1.         1.
 0.98041026 0.23023785 1.         0.04050015 0.04605944 0.98151803
 0.13549088 0.24100022 1.         0.38703109 0.24813879 1.
 1.         0.06315539 1.         0.63203133 0.2040215  0.43092579
 1.         0.19923463 0.18709091 0.33898403 0.05189458 0.99094069
 1.         0.99644811 1.         1.         0.24196032 0.71531424
 0.0483459  0.45488553 0.25008283 0.88837889 0.20045185 0.54661916
 0.08890844 0.45317503 0.23985379 0.21928145 0.06684744 0.47995637
 1.         1.         1.         1.         1.         1.
 1.         1.         0.87220384 1.         0.40837771 0.7295549
 0.19155434 0.44423528 0.84635708 1.         0.60649685 0.16829296
 0.680456   0.27716211]",-5.082968574150997,COMPLETE
32,0.6521174559355509,0.5047189557727747,840,235,"[0.37699766 0.01994139 0.03279972 0.59045759 0.1340561  0.65693829
 0.93294904 0.39175545 0.7196522  0.8354916  0.03413427 0.76028773
 0.13593146 0.72592257 0.29997143 0.28650497 0.96335759 0.13536181
 1.         0.60107815 1.         0.11427677 0.94421097 0.15561254
 0.98765122 0.54358752 0.97578294 0.06198531 0.04195342 0.13674031
 1.         0.54391433 0.19364936 0.66305778 0.09810377 0.03775011
 1.         0.27395996 0.21888554 0.29935801 0.73723518 0.88149379
 0.04180429 0.66413711 0.07288348 0.41872347 0.15880398 0.86444326
 0.49302161 0.86819944 0.97601813 1.         0.1031776  0.3278911
 0.91713125 0.19331873 0.17909631 0.21419434 0.08571119 0.81604963
 1.         0.58154032 0.02264961 1.         1.         0.38975994
 1.         0.29345299 0.1993093  0.63389773 0.60965478 0.33744638
 0.03866831 0.10935738 0.15984051 0.89338631 0.09799789 0.43609159
 0.99583516 1.         0.04132405 0.3741961  1.         0.1908352
 0.54096639 0.08588819 0.01098308 0.79011835 0.83531924 0.62759904
 0.0361807  0.09149427 1.         1.         0.07834205 0.39161544
 0.53760353 0.35713046]",-5.114261067761632,COMPLETE
33,0.6172670452994239,0.40159623144725953,477,265,"[1.17613563e-01 5.02177873e-01 6.88361181e-02 6.14873062e-01
 1.00000000e+00 9.86452757e-01 4.59339269e-01 5.61556397e-01
 1.00000000e+00 5.42852530e-01 8.82867022e-01 5.29622877e-01
 8.14139818e-02 8.44103824e-01 1.00000000e+00 3.09737699e-01
 4.47606612e-01 2.86093724e-01 5.28332048e-01 7.92557657e-01
 3.55869961e-02 1.89036194e-01 6.95106921e-01 2.59766399e-02
 1.00000000e+00 7.22014943e-01 1.06314260e-01 2.27287704e-02
 2.78866081e-01 7.14508064e-01 7.20653558e-01 9.02901022e-01
 6.13059230e-01 3.88885692e-01 1.00000000e+00 6.94537113e-02
 9.01933894e-01 2.47925446e-01 1.00000000e+00 5.70209325e-01
 1.44298738e-01 5.81157514e-01 2.64361497e-04 7.76694884e-01
 1.99013197e-02 2.45780173e-01 4.54309718e-01 9.47828680e-01
 9.91454979e-01 7.86920447e-01 7.97548224e-01 7.00871310e-01
 1.60861671e-01 7.89759180e-01 1.00000000e+00 2.30464943e-02
 3.73050504e-01 2.06683018e-03 1.23192903e-01 8.23895284e-01
 3.84585543e-01 9.58144452e-01 5.04097366e-02 1.00000000e+00
 4.07703143e-01 6.16375264e-01 1.00000000e+00 1.89695632e-01
 1.58544529e-01 8.91610974e-01 4.26575588e-01 2.15176404e-01
 2.60998445e-02 4.95453395e-01 9.23233097e-02 2.90932436e-01
 2.83160163e-03 4.89481175e-01 8.57325221e-01 1.00000000e+00
 9.88248521e-01 8.25395346e-01 1.00000000e+00 3.39784256e-01
 9.46035285e-01 9.75332718e-01 1.04864217e-02 6.72153687e-01
 8.64604169e-01 2.99485985e-01 9.71401638e-02 6.69281441e-01
 7.77427742e-01 1.00000000e+00 1.00000000e+00 1.74838997e-01
 6.08429454e-01 6.56963220e-02]",-4.6845043013497,COMPLETE
34,0.013155622318540255,0.3096193069591654,697,187,"[0.11184274 0.77994332 0.07406307 0.47766526 1.         0.30194008
 0.21458966 0.52237169 1.         0.14887043 0.77296425 0.27653213
 0.10409656 0.56404413 0.96770009 0.26262286 0.18879475 0.83387735
 1.         0.55587288 1.         0.04045374 0.18611877 0.00994935
 0.81960542 0.72919907 0.51687339 0.76697216 0.21603512 0.12864657
 1.         0.557875   0.01679767 0.20525592 0.0763369  0.1135849
 1.         0.09163594 0.27776653 0.09887149 1.         0.75528034
 0.06247027 0.93521315 1.         0.22164504 0.26389192 0.62604788
 0.81081901 0.28848957 0.92290445 0.13963945 1.         0.93542898
 0.16507392 0.12024737 0.00954655 0.42715825 0.1281975  0.86344649
 0.68833758 0.63510912 0.09125752 1.         0.43195842 0.53656142
 1.         0.02536241 0.38428313 0.58321576 0.216262   0.13775168
 0.04797643 0.07869105 0.15952658 0.1467904  0.41701751 0.29178512
 0.80125572 1.         0.98427894 0.33354868 0.99953835 0.28641558
 1.         0.95903759 0.82729244 0.92842197 0.8850415  0.6798865
 0.12878861 0.3205823  0.13254321 1.         0.69566364 0.67704064
 0.84485161 0.61712739]",-4.824944015424323,COMPLETE
35,0.8996837886226148,0.7621073216167848,82,226,"[0.08708383 0.49218164 0.10944287 1.         0.59296022 0.31415187
 0.67473269 0.89601102 1.         0.21708054 0.11363627 0.7776541
 1.         0.62694889 0.9736964  1.         0.45165022 0.79683163
 1.         0.77071404 0.14866356 0.29276235 0.28137141 0.18204329
 1.         0.42677449 0.42988078 0.30423578 0.09999195 0.90786078
 1.         0.89772777 0.6946703  0.29989585 0.39294766 0.89428396
 0.99040314 0.36684117 0.97674148 0.56950301 0.30873383 0.73758287
 0.24720074 0.90673726 0.38273682 0.92909904 1.         0.98115807
 0.7373113  0.02561459 1.         1.         0.08130248 0.34273853
 0.93190653 0.02427602 0.20766744 0.47771305 0.71717976 0.99285883
 0.71245771 0.64313471 1.         0.27479805 0.61305469 0.36972832
 0.87839461 0.241876   0.56199534 0.63452076 0.26777963 0.6002998
 0.02162252 0.44542332 0.58334124 0.43826817 0.4655078  0.37776024
 1.         0.87418094 0.62990341 0.21329033 0.08825138 1.
 0.79827242 1.         0.31090303 0.44940919 1.         0.44540463
 0.43959791 1.         0.02170784 1.         0.52538194 0.08908121
 0.43875373 1.        ]",-3.0883049840645938,COMPLETE
36,0.6203071655133767,0.5117032225905944,552,296,"[0.11497694 0.37119613 0.01873585 0.44738548 1.         0.6573585
 0.40507246 0.53277977 0.72776573 0.14096837 0.21046183 0.71491353
 1.         0.42306948 0.9213542  0.24554691 0.92775123 1.
 0.49351057 0.38081715 0.1637844  0.97048023 0.24856304 0.27441285
 1.         0.9259174  0.56676164 0.79984653 0.24790412 0.77010994
 0.66023876 0.92404661 1.         0.10398297 1.         0.24879808
 1.         0.45961678 0.66383085 0.32589238 0.09399595 0.60060982
 0.04267054 0.05676132 1.         0.17767569 0.18716222 0.83324719
 0.8121219  0.2712812  0.78996039 0.6547993  0.94823727 0.08686261
 0.93523379 0.26759803 0.13052997 0.00142361 0.0442224  1.
 0.40013049 0.64700132 0.03288705 1.         1.         1.
 0.97378996 0.4239948  0.16582997 0.75303323 0.31024269 0.47021177
 0.07954717 0.18298718 0.35259725 0.49023059 0.04707732 0.42182905
 1.         0.86633594 0.09746558 1.         1.         0.9908566
 1.         1.         0.21607901 0.24092091 1.         0.59795492
 0.12040212 0.18601629 1.         1.         1.         0.76139011
 0.41202029 0.70177337]",-4.7053170607554105,COMPLETE
37,0.6990233471403045,0.6528708175750154,789,217,"[5.64691774e-01 8.29396057e-01 7.25595752e-02 1.26337396e-01
 2.88988953e-04 1.21864770e-01 8.29922780e-01 5.86221557e-01
 7.47910735e-01 1.00000000e+00 1.79424520e-01 4.58987240e-01
 1.00000000e+00 5.05564793e-01 8.59914235e-01 9.67092172e-01
 8.74461402e-01 3.09839767e-02 1.00000000e+00 2.87655898e-01
 1.55616349e-01 7.12979678e-01 6.68918746e-02 1.10381170e-01
 1.00000000e+00 4.42332835e-02 6.83521164e-01 6.24747396e-02
 2.27071537e-01 7.51112538e-01 7.70413451e-01 4.74713249e-01
 1.00000000e+00 3.60727673e-01 9.40321635e-01 1.00000000e+00
 1.00000000e+00 1.26468837e-01 1.00000000e+00 1.79343905e-01
 3.76433720e-02 1.70423362e-01 3.41745718e-02 8.05091915e-01
 1.00000000e+00 6.19029401e-01 4.01256563e-01 8.26692389e-01
 8.21083113e-01 9.75722096e-01 8.42131042e-01 1.00000000e+00
 6.57717993e-02 2.73933174e-01 3.46186030e-02 5.18878573e-02
 2.17236006e-01 4.86027988e-01 1.62404907e-01 1.00000000e+00
 6.43660545e-01 5.68810446e-01 1.26559161e-02 4.02239955e-01
 3.65976193e-01 7.06903863e-01 1.00000000e+00 2.56605232e-01
 2.08933105e-01 7.70646372e-01 7.92872359e-03 3.05634323e-01
 8.75239790e-02 2.19058194e-01 1.19368727e-01 1.00000000e+00
 5.48778683e-01 3.03557567e-02 8.67746990e-01 1.00000000e+00
 1.91087866e-01 5.50061793e-01 1.00000000e+00 5.09209650e-02
 1.00000000e+00 2.81789470e-01 7.97768636e-01 1.00000000e+00
 1.41665484e-01 2.58595821e-01 1.76089637e-01 4.90577546e-01
 9.35248463e-01 1.00000000e+00 9.72289638e-01 1.00000000e+00
 1.00000000e+00 4.72168352e-01]",-5.140288268163072,COMPLETE
38,0.84998353175304,0.6306273772146713,373,207,"[1.         0.3589023  0.09337713 0.0962353  0.93573493 0.73186657
 0.16384564 1.         0.83638017 0.16086743 0.84507279 0.21957436
 1.         0.63755655 0.75464024 0.4900539  1.         0.03509591
 0.71317367 0.796631   0.03355685 0.9603777  0.42920426 0.10087229
 1.         0.84558636 0.61488809 0.9416647  0.36819637 0.13647782
 1.         0.88447771 0.89687273 0.32537488 0.68668602 1.
 0.93731223 0.16972619 0.25663456 0.39141702 0.94338411 1.
 0.02988237 1.         1.         0.46035873 0.35911612 1.
 0.68518373 0.01147458 1.         0.83146038 0.0754873  0.14118324
 0.17685096 0.14249157 0.26000777 0.0838628  0.1711509  1.
 0.51533339 0.67190561 0.69703028 1.         0.24529203 0.5706239
 1.         0.30149058 0.33702655 0.62894606 0.37813557 0.77597458
 0.05004711 0.50335291 0.54538559 1.         0.55392881 0.50817536
 1.         1.         0.12028012 0.08399734 1.         0.75581639
 1.         1.         0.59523648 1.         0.95172916 0.47086944
 0.01622499 0.55628511 1.         1.         1.         1.
 0.80057313 0.08023331]",-4.479174225894271,COMPLETE
39,0.7021368333178163,0.6220760826713384,20,160,"[0.03808583 0.28523424 0.06825903 0.36272867 0.96855052 0.59052843
 0.71401459 0.56394802 1.         1.         0.19943097 0.01226218
 0.59122015 0.4658829  0.44903688 0.24985718 0.08190447 0.70416598
 0.61273638 0.01390836 0.04963807 0.03361359 0.78995183 0.09657776
 0.96006311 0.70150265 0.97783031 0.22226837 0.59035486 0.04571822
 0.00750037 0.72121705 0.50494082 1.         1.         1.
 0.45972498 0.63539846 0.41789466 1.         0.50761591 1.
 0.2729822  0.83555934 0.71753841 0.49809337 0.71028181 0.60429682
 0.13289201 0.98004603 0.20837187 0.6587102  0.61325999 0.80874586
 0.49533382 0.28813226 0.86112009 0.77209523 1.         0.69525128
 0.53338248 0.75374266 0.04344904 0.40772047 0.2853496  0.01057373
 0.60790174 0.20634669 0.21987133 0.81082047 0.52608186 0.85274291
 0.21375426 0.25156977 0.04851346 0.86058199 0.60501799 0.74543875
 0.36535105 0.80167315 0.57349754 0.80992567 0.13084667 0.50871744
 0.44211115 0.95210571 0.91921618 0.71163709 0.47146925 1.
 0.83177289 0.38404089 0.6932495  0.38697792 0.91269832 0.23581148
 0.2610624  0.74609485]",-1.2985590608872701,COMPLETE
40,0.7550595280227861,0.7156409549810079,107,97,"[0.10959494 0.1530626  0.03090468 0.79458397 0.30674526 1.
 0.82787869 0.54948237 0.44190801 0.62828003 0.01926305 0.45752907
 0.71659857 0.45310978 0.67612924 1.         0.08985132 0.1702129
 1.         1.         0.03009188 0.38264669 0.09640057 0.20173822
 1.         1.         0.80649056 0.86392626 0.86309761 0.54182145
 0.05438312 0.77064111 1.         0.80410949 0.46477823 1.
 1.         0.12347521 1.         0.61059927 1.         0.949428
 0.06696611 0.55002252 0.70683802 0.39374538 0.44145361 0.93672608
 0.86003014 0.37759265 0.17935243 0.81108979 1.         0.2392235
 0.645842   0.00795857 0.84226172 0.0595964  0.35230461 0.61993791
 0.88204469 0.6373579  0.01664852 0.85220411 0.9512966  0.58792796
 0.56657856 0.3991379  0.30008593 0.85701926 0.27893962 0.12343571
 0.40479819 0.33465202 0.53635528 0.34274676 0.58785743 0.05418591
 0.84668527 1.         0.90100119 0.89741647 0.52493518 0.99817659
 0.4779839  0.21055762 0.23004053 0.4631793  0.16321567 0.65444792
 0.72313778 0.28992375 0.95718963 0.96123844 0.8179851  0.42319074
 0.34991117 0.43968077]",-2.7990266104860626,COMPLETE
41,0.6635530942553381,0.8326536181884917,722,141,"[0.40428119 0.57614612 0.088559   0.20235684 0.10588325 0.06541945
 1.         0.5421464  0.88339544 0.5417311  0.19776139 0.66592827
 1.         0.93445158 1.         0.42709773 0.96206309 0.03691677
 1.         0.01126969 0.17031124 0.58706014 0.26837325 0.04935355
 1.         0.63546689 0.68340126 0.04291847 0.15095772 0.20065206
 1.         0.97870337 0.14380963 1.         0.5017286  0.72490947
 1.         0.19532803 0.18011421 0.06472653 0.09419624 1.
 0.06073939 1.         1.         0.80288644 1.         1.
 1.         0.81676847 1.         0.68488795 0.17919038 0.15567779
 0.05345854 0.10328889 0.05021357 0.0663509  0.02165143 1.
 1.         0.80571817 0.13809975 0.97718771 1.         0.73726489
 1.         0.30795413 0.19755078 0.84501806 0.96677035 0.34380349
 0.0099947  0.20844099 0.02477457 1.         0.21898343 0.67238992
 0.81089211 0.11771009 0.13159309 0.09492732 0.9995972  0.57947217
 1.         0.43351376 1.         0.89739236 0.1539252  0.94924696
 0.44358275 0.99391319 0.80931357 1.         1.         1.
 0.35755701 0.23095566]",-4.9948080474145025,COMPLETE
